tconst,originalTitle,year,genres,Rating,director,plot
tt13517306,Translations,2023,"Drama,Romance",8.9,Keith Wilhelm Kopp,"Khalid and Shady, two medical students and best friends, apply as volunteers in a social experiment only to find themselves held captive."
tt13517842,Live at Mister Kelly's,2021,Documentary,8.2,Ted Bogosian,Some of the biggest names in entertainment share how they got their start after performing at a legendary Chicago nightclub.
tt13519116,The Walk,2021,Drama,7.2,Giovanni Maderna,Inspired by Robert Walser's legendary novella. A walk through the streets of mid-pandemic Rome where an opinionated writer engages with a diverse array of characters.
tt13521006,Beau Is Afraid,2023,"Comedy,Drama,Horror",6.7,Ari Aster,"Following the sudden death of his mother, a mild-mannered but anxiety-ridden man confronts his darkest fears as he embarks on an epic, Kafkaesque odyssey back home."
tt13521264,Coming Home for Christmas,2022,"Comedy,Drama",8.2,"Onyx Keesha, B. Danielle Watkins","Miranda, a mermaid obsessed internet personality known for her quirky makeup tutorials, has placed an ad for a production assistant. Todd, the first of many to respond, has been chosen for an interview. Miranda films the interview process under the premise that she'd like her audience to connect with the person she chooses as well. During the interview, things get str... Read all"
tt13521566,The Fishnet Hypothesis,2021,Thriller,5.4,Elizabeth Fields,"Coming from mixed backgrounds adopted siblings Smythe, Hanna, Bea, Shane, and Lonny along with their parents Pat and Samantha, will have to search for a HIGHER SPIRIT to get them through this holiday season."
tt13522030,The Greatest Gift of Life,2021,Family,7.0,Kan Ishibashi,"After being torn apart by a tragic accident, two young lovers are forced to reexamine their relationship when they are reunited in the afterlife."
tt13522370,Baal Bhaarti,2022,Family,9.0,Nitin Nandan,"A widower makes a living as a translator in Tokyo after retiring as a college instructor. His only daughter has married and moved to a different part of the country, so he is surprised when his daughter shows up and lets him know that she is staying for a while. It is awkward, but the father and daughter must learn to communicate."
tt13522408,Two Dash One One,2022,Drama,7.5,Nate Hapke,"Father-son duo who are caught in the quagmire of self-doubt due to their lack of english proficiency. In the struggle to prepare his son for the future, the father and the whole family ends up learning some valuable lessons."
tt13523666,The Business of Pleasure,2023,Thriller,6.8,Goce Cvetanovski,"Imagine hanging out with Charlie Parker and Dizzy Gillespie, hearing them jam together, trading riffs, then riffing with words and trading stories. Bird and Diz are gone, but giants still walk among us. One of those giants is Buster Williams. Buster has played with everyone - Miles, Sarah Vaughan, Nancy Wilson, Art Blakey, and on. In this intimate portrait, Buster tra... Read all"
tt13524066,Apple of My Eyes,2021,Comedy,6.0,Sarah Noah,"A warm, gentle (goofy) humored, Egyptian comedy. Frantic parents contact the police, when their five kids are abducted whilst travelling to school. However, the grandmothers decide they know best, and take matters into their own hands."
tt13524992,Buster Williams Bass to Infinity,2021,"Animation,Documentary,Music",8.1,Adam Kahan,"Obsessed with the disappearance of her best friend, a journalist plots an undercover operation in order to expose a sex trafficking network. But as her accomplices draw closer to the boss, the situation spirals out of control."
tt13527952,Barely Dreaming,2021,"Drama,Fantasy",5.2,Michael Jason Allen,"When fiction novelist Adrian Aytese falls terminally ill, he lets his sister Paige in on a secret book he scripted in a journal. The book details his exhaustive search for a mysterious lady of his past dreams."
tt13528292,Shakespeare: The Truth Behind the Name,2021,Documentary,7.2,Robin K. Phillips,"Literary history's greatest mystery? Who created the greatest works of iambic thunder in the English language, and who lived the courtly life that is written about in the works of Shakespeare. An uneducated tradesman from Stratford?"
tt13528560,Elusive,2022,Comedy,9.2,Nick Sanford,"A Hindu Brahmin falls for a Christian girl and they both lie to their parents, only for their lies to be revealed."
tt13528564,Ante Sundharaniki,2022,"Comedy,Romance",7.6,Vivek Athreya,A mysterious cryptozoologist and his dimwitted cameraman embark on a search for Bigfoot.
tt13529034,Meenakshi Sundareshwar,2021,"Comedy,Romance",6.8,Vivek Soni,Nina is a lost soul until she discovers Elijah Harris. As she starts to find purpose all is not what it seems.
tt13531020,Kumari,2022,"Horror,Thriller",6.4,Nirmal Sahadev,"The world of Kumari, who is married off far away in Kanhirangat, a cursed land beyond Illymala, in the west. A naive Kumari arrives in the cursed land, where people are ready to sacrifice their lives to preserve tradition"
tt13533592,Dangerous Creation,2021,Thriller,6.0,Andrew Alden,"At the turn of the 21st century, rugby union in Australia was at it's peak. The Wallabies were world champions, had a winning streak over the All Blacks, saw off the touring British and Irish Lions, and the game hosted a successful world cup that provided the governing body with a massive financial windfall. However in a few short years, the Wallabies would become eas... Read all"
tt13533782,Esluna: The Crown of Babylon,2021,"Action,Adventure,Animation",7.1,Denver Jackson,Plot not available
tt13534312,Gold Digger: The search for Australian rugby,2022,Documentary,7.7,Matt Durrant,"Forced to live apart due to a unique job prospect, two newlyweds face the hassles, hiccups - and hilarity - that arise from their long distance marriage."
tt13534808,Janhit Mein Jaari,2022,"Comedy,Drama,Romance",6.8,"Jai Basantu Singh, Sunny Mandavarra","A man on his death bed relives memories of a past relationship and struggles with his own life choices, he deals with regret and the possibilities of what could've been. All while coming to terms with his future fate."
tt13534934,Give Up the Ghost,2021,Drama,5.7,Chris Mullins,Ebony Hustle is a thriller about an ex-stripper who turns into a private investigator.
tt13534948,Ebony Hustle,2021,"Crime,Thriller",5.5,Jamezz Hampton,"The story of a young girl, a crusader who takes up a challenging job selling condoms in a small town in MP, India."
tt13535000,Tahi - The Human Journey,2022,Documentary,9.1,Karina J. Duffy,"Filmmaker Karina Duffy left her high-flying Hollywood career for one purpose - to make a film that explores how we are all connected on this planet. Living off the land without a cell phone or modern comforts, Karina traveled to some of the most remote and diverse places on earth in hopes that she might find a remnant of the kind of connection she yearned for. It is t... Read all"
tt13539152,Drunkenness,2021,"Drama,Horror",5.4,Alexandre David Lejuez,"Winter 2020, somewhere in France. After an abundant and reckless consumption of alcohol, Dario, 27, wakes up clueless in the old family mansion he's been inhabiting for many years with his two brothers, Mazzio and Ramirez."
tt13539872,Kate's House,2022,"Drama,Thriller",5.9,Shaquilla Nicole Smith,"When Kate learns that her husband is having multiple affairs with other women, her husband conspires with her therapist to put her into an induced coma."
tt13540260,Lost Angel,2022,Thriller,5.3,Simon Drake,News of a death sparks a young woman's quest for justice.
tt13540382,Cats of Malta,2023,Documentary,7.4,Sarah Jayne,"A beautiful woman in trouble and an incriminating roll of film sends a photo-lab worker on an investigation into a dark world of sex, secrets and murder."
tt13540650,Proof Sheet,2023,Mystery,9.1,Richard Kilroy,"Cats of Malta takes audiences on a journey through the island's colorful cat colonies, cafes, parks and streets to meet the volunteer feeders and artists whose lives are enriched by stray cats."
tt13540874,No Man's Law,2021,Drama,6.6,Richard Douglas Jensen,"When a happiness jar lands in Madison's possession, it unexpectedly leads her to interesting crossroads, new friendships, true love, self empowerment and ultimately new beginnings."
tt13543898,Northern Shade,2022,"Crime,Drama",6.1,Christopher Rucinski,A troubled Army veteran emerges from isolation when his younger brother is recruited by an extremist militia.
tt13545494,Madison and the Happiness Jar,2021,"Drama,Romance",5.5,Chrys Phillips,"Dee Duncklee is a disgraced border patrol agent. Since becoming a whistle-blower, his life has devolved into a series of tragedies. When he discovers a trafficked Mexican girl, he decides to rescue her and take her to her family. This triggers a manhunt. It's a race against time, and the odds, but to save this child, he will obey no man's law."
tt13550170,The Issue with Elvis,2022,Drama,5.3,Charlotte Wincott,First feature film by Charlotte Wincott about a botanist who meets a runaway boy in the mountains of West Virginia.
tt13550508,The Game Is Up: Disillusioned Trump Voters Tell Their Stories,2022,Documentary,8.7,Melissa Jo Peltier,A GOP congressman-turned right wing shock jock; a rising star Young Republican; a party-loyal Ohio farmer; a US Army Veteran and 'MAGA'; and three evangelicals all recount their evolution from Trump supporters to adamant adversaries.
tt13553662,Presque,2021,"Comedy,Drama",7.0,"Bernard Campan, Alexandre Jollien","Two men, with vastly different life stories and personalities, embark on a hearse heading to the south of France. During their journey they realize that, however unlikely, they're not so different after all."
tt13555952,Veer Gomtesha,2021,Drama,7.4,Shashank Jain,"Veer who is a Reporter and Atheist by birth who hates his Religion and Rituals. While covering one of his stories He gets Enlightenment , Knowledge and Purpose to save his Community."
tt13556836,Jimmy in Saigon,2022,Documentary,7.5,Peter McDowell,"JIMMY IN SAIGON is a documentary exploring the mysterious death of Peter McDowell's eldest brother, James, who died age 24 in Saigon. The film explores unspoken grief and family secrets, while honoring those lost long ago."
tt13557082,Mahaveeryar,2022,"Action,Comedy,Drama",6.1,Abrid Shine,Two young kids end up spending Christmas eve alone and they mistake two burglars for Santa
tt13557370,Christmas Thieves,2021,"Animation,Comedy,Family",5.3,Francesco Cinquemani,"A young woman appears at a sickly older woman's home in order to assist her. Despite their misgivings, the two slowly open up to one another. However, their affinity is short lived when truths are revealed as matters spiral out of control."
tt13557828,Fading Petals,2022,Drama,8.0,Bradley Charlton,What happens within the walls of an American High School?
tt13557918,Teenage Emotions,2021,Drama,5.2,Frédéric Da,"Focuses on time travel, fantasy and court proceedings intertwined with emotional and funny moments."
tt13559026,Jockey,2021,Drama,6.3,Clint Bentley,"An aging jockey aims for a final championship, when a rookie rider arrives claiming to be his son."
tt13560574,X,2022,"Horror,Mystery,Thriller",6.5,Ti West,"In 1979, a group of young filmmakers set out to make an adult film in a rural Texas farm, but when their reclusive, elderly hosts catch them in the act, the crew find themselves fighting for their lives."
tt13561416,The Girl in the Backseat,2023,"Drama,Thriller",6.0,Nick Laurant,An involuntary road trip through the vast and mysterious landscape of a worldwide human trafficking ring.
tt13562458,Missing Twin,2021,"Drama,Thriller",5.4,Julia Jay Pierrepont III,"Jenny, a popular ""Mommy and Me"" blogger, is haunted by the feeling that her young daughter's twin, who died in childbirth, is still alive."
tt13562940,Dial 100,2021,"Action,Thriller",5.9,Renzil D'Silva,"Una was the first person who used the change in Latvian Law to find her sister, lost in the process of adoption. Breaking through bureaucratic jungle she suddenly discovers that she has not only one but four sisters, all adopted and scattered around the world. The search for them becomes her mission that takes her to Europe, Russia and US. She translates her call in 3... Read all"
tt13563632,My Mother the State,2022,Documentary,8.2,Ieva Ozolina,"One night, while working at the Mumbai Police Emergency Call Centre, police officer Nikhil Sood gets a call from a hysterical woman who wants to commit suicide. Even as he tries to save her, Nikhil has no idea that it will lead to him endangering his own family as dark truths that he has been hiding threaten to destroy all that he loves and stands for."
tt13565644,Freestyle to Montenegro,2021,"Documentary,Drama",7.6,Ardit Sadiku,"In the summer of 1987, Tonin Gjini swam from Albania to Yugoslavia, in search of freedom. Three decades later, he revisits the locations and recreates the events of that unforgettable experience."
tt13566172,The Dive,2023,"Adventure,Drama,Thriller",5.5,Maximilian Erlenwein,"Two sisters go diving at a beautiful, remote location. One of the sisters is struck by a rock, leaving her trapped 28 meters below. With dangerously low levels of oxygen and cold temperatures, it is up to her sister to fight for her life."
tt13567176,The Sound of Scars,2022,Documentary,7.0,Leigh Brooks,"Jahmal Cole is the confident and charismatic leader of My Block, My Hood, My City: an organization that brings hope and opportunity to teenagers across Chicago's segregated South and West Sides. Away from the spotlight of his important work though, Jahmal is in the fight of his life as he battles to keep his home out of foreclosure, his marriage alive, and himself out... Read all"
tt13567338,Fighting for Daybreak,2022,Documentary,6.6,Jason Head,"The story of three lifelong friends who overcame domestic violence, substance abuse and depression to form Life of Agony, one of the most influential bands in its genre, led by the very first openly transgender singer. Through the success of their groundbreaking 1993 debut ""River Runs Red"", hailed by Rolling Stone as ""One of the Greatest Metal Albums of All Time"", the... Read all"
tt13567564,A Tiny Ripple of Hope,2021,Documentary,6.5,Jason Polevoi,"Daybreak, a first-year EDM festival gets hit with inclement weather. As the fear of headliners canceling, attendees demanding refunds, the deeper purpose of the festival becomes clear - but is it enough to save Daybreak?.."
tt13569380,Iron Temple,2021,"Action,Crime,Documentary",8.5,Aaron M. Abelto,Visiting Harlem filmmaker Sherman De Jesus uncovers decades of breath-taking tales in a quest to discover his own history. Inspired by the work of James Van Der Zee the film will change the way you think about New York forever.
tt13570012,The Photograph,2021,Documentary,6.7,Sherman De Jesus,Two estranged brothers must fight their way through a pandemic stricken city in an attempt to save their mother and themselves.
tt1357413,The Gunslinger Grifter Logan,2022,"Adventure,Fantasy,Sci-Fi",7.5,Stephen Rubac,"IFBB Pro Tony Torres built a lucrative lifestyle which came crashing down after covering for a friend who committed a murder. After being chased by the FBI he was sent to prison for five years. Once he did his time, Tony had to build back his life."
tt13575806,Back to the Outback,2021,"Adventure,Animation,Comedy",6.5,"Harry Cripps, Clare Knight","A world once kept peaceful and beautiful by the benevolent forces of Magic, now lies in ruins with but one exception: The Federation. This totalitarian State run by a ruthless Overlord, is ever looking to expand its rule and stake its voracious appetite for the world's most precious resources wherever or whatever they may be. From the wastelands comes Grifter Logan - ... Read all"
tt13575904,The Bond - A Jaron Ikner Film,2022,Action,8.8,Jaron Ikner,"A political thriller during the Wounded Knee insurrection in 1973. Two activist are arrested and maintain in custody in a sheriff's office. They will meet a Nixon advisor, a lawyer, a senator and a movie star who is also an activist."
tt13576014,Mediator,2021,Thriller,6.7,Cas Sigers-Beedles,"Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback."
tt13576768,The Sacrifice Zone: The Activist,2022,Thriller,5.4,Cyril Morin,"Skyler, an ambitious and passionate mental health counselor at the Center for Missing Children, breaks protocol to team up with Mr. Wiggins, a grieving father in search for his daughter. As the story unfolds, peculiar things begin to happen and Skyler becomes the mediator between hurting families and spirits of the missing child. Her dedication to this missing girl's ... Read all"
tt13577982,Secrets of Sinauli: Discovery of the Century,2021,"Documentary,History",9.0,Raghav Jairath,The excavations of Sinauli have uncovered secrets that were buried for 4000 years.
tt13580484,The Piper,2023,"Fantasy,Horror",5.6,Anthony Waller,"When a recovering drug-addict named Massimo is bitten by an ancient, shapeshifting monster, he must fight to save his girlfriend Tien from the same bloody fate."
tt13581936,Blood Covered Chocolate,2022,"Crime,Fantasy,Horror",5.1,Monte Light,"Liz and her daughter Amy move to Hamelin where a dark secret in Liz's past is uncovered by the restless spirit of the Pied Piper, who seeks out those who have gotten away with a crime, and punishes them by taking away their children."
tt13582614,Side Effects & Risks,2021,Comedy,6.1,Michael Kreihsl,Kathrin needs a new kidney. Her husband Arnold has the same blood type. Is he ready to donate?
tt13582682,Raado,2022,Thriller,8.9,Krishnadev Yagnik,"Powerful people with strong political influence, leaders of the crowd, and determined law enforcement collide with one another and the universe implodes."
tt13582950,Daryn's Gym,2022,Comedy,5.7,Brett Michael Innes,A third-generation family gym finds itself in a David and Goliath type battle when a fitness conglomerate opens its flag-ship branch across the road from them.
tt13583090,Dogborn,2022,"Drama,Thriller",5.7,Isabella Carbonell,"Homeless and invisible - the Twins are constantly struggling to survive. Sister is a ticking time bomb; her screams are loud. Brother, on the other hand, doesn't speak, but rather screams inward."
tt13583144,The Minimalists: Less Is Now,2021,Documentary,5.9,Matt D'Avella,"With subtle, vulnerable performances, Nana's Boys focuses on the intimate life of a couple who are confronted with the fact that their relationship is not as solid as they thought."
tt13585304,Nana's Boys,2022,Drama,5.1,Ashton Pina,The Minimalists have reworked this phrase to create a sense of urgency for today’s consumer culture: now is the time for less.
tt13585362,Rocky Road to Berlin,2024,Adventure,7.4,Olga Ryashina,"A lively and unfiltered account of the Detroit hardcore punk scene, circa 1981-82. Featuring over 70 interviews, it is a hilarious and reflective account of a nearly invisible, but magic little moment in the history of Detroit rock'n'roll."
tt13586204,MobKing,2023,"Drama,Thriller",5.9,Jokes Yanes,"A feature-length film based on the story ""Me, a Pobeda and Berlin"" by the legendary Ukrainian musician Kuzma Scryabin."
tt13586560,"Dope, Hookers and Pavement: The Real and Imagined History of Detroit Hardcore",2021,Documentary,7.6,Otto Buj,"Coming off a lengthy prison sentence, Mike White is coming home to a world changed drastically by technology and a mindset of just trying to live a normal life running his Gentlemen's club and taking care of his family."
tt13587506,Deception,2022,"Drama,Thriller",5.6,Justin Williams,"Based on the 2014 international best-selling novel by Miriam Toews, All My Puny Sorrows is the poignant story of two sisters, one a concert pianist obsessed with ending her life, and the other a writer who, in wrestling with this decision, makes profound discoveries about her herself."
tt13588156,All My Puny Sorrows,2021,Drama,6.1,Michael McGowan,"It's Christmas Eve 1987 in a small, sleepy town well off the beaten path. A desperate man on the run stumbles across a farmhouse in the middle of nowhere. When he encounters the husband and wife that live there, he quickly realizes that things are more complicated than it seems. Is he taking them hostage or is he the savior the wife has longed for? Things unravel quic... Read all"
tt13588604,I See Darkness,2022,"Drama,Mystery,Thriller",7.0,Hank Orion,"For Lauren Daniels, life is good. She is happily married to her husband, Tommy, whom she watches excel in the practice of law. But, after learning about his casual fling with his alluring assistant, Cassandra, everything changes. Triggered by Tommy's deceitful actions, Lauren's emotions become unstable and her behavior escalates from bitterness to pure rage. Her plan ... Read all"
tt13588610,When a Farm Goes Aflame,2021,Documentary,6.4,Jide Tom Akinleminu,A former patient at a State Psychiatric Hospital Elyah fighting depression and nightmares which cause him to lose contact with the real world. He decides to confront his problems by performing a Ritual practiced by Ancient Mayans.
tt13591918,For Hannah,2021,Drama,5.9,John Wesley Norton,A tale about my mother and brothers from other mothers.
tt13592092,Best Laid Plans,2022,Thriller,7.8,Kyler Wilson,"Directed by Kyler Wilson, 'Best Laid Plans' follows Remy a single mother, struggling to pay her bills. She gets the opportunity to make some extra cash when her boss calls her for a last-minute job. Reluctantly, she takes the job but finds herself taken hostage when she arrives. Now she must help the homeowner stay alive in this gripping suspense thriller that will ke... Read all"
tt13592970,Loop Track,2023,Thriller,5.9,Thomas Sainsbury,A juvenile detention escapee passing through the secluded sector 13 is put to the test when he becomes the prey of a savagely cruel backwoodsman.
tt13597822,The Secluded,2021,"Horror,Thriller",6.1,H. Owen Richardson,"Ian wants to get as far away from humanity as possible and heads into the New Zealand bush, but a four day journey turns into a fight for survival."
tt13598274,Black Magic Live: Stripped,2021,Documentary,8.3,J. Horton,This film explores the challenges the Black Magic Live show and its core group of dancers have experienced during their 4 years on the Las Vegas Strip.
tt13598976,Ji hun,2021,"Drama,Horror,Mystery",6.6,Wei-Hao Cheng,"The founder of a corporation developing a futuristic cancer treatment is brutally murdered, and a prosecutor sidelined by the illness asks to lead the case, assisted by his newly pregnant detective wife."
tt13599178,Habji Gabji,2022,"Drama,Thriller",7.2,Raj Chakraborty,"A kid, whose ambitious parent's negligence pushes him to the world of online gaming and becomes a gaming addict. Eventually the situation worsens for his parents."
tt13599944,Ear for Eye,2021,Drama,6.6,Debbie Tucker Green,"Follows British and American Black characters of different generations navigating their way through today's society, offering a critical perspective on the state of the nation."
tt13601824,Up We Soar,2021,Documentary,8.1,Yan Ma,"A beautiful 7-year-old girl Fuyao is devastated when her parents are arrested and thrown into prison for their faith. Bullied and humiliated, Fuyao refuses to be crushed by the gigantic repressive regime. She and her mom find extraordinary means to connect through iron bars and grow together."
tt13602526,Her Deadly Boyfriend,2021,"Crime,Drama,Thriller",5.2,Brooke Nevin,"When a high school student starts dating a rebellious boy from a different school, she quickly finds herself in the crosshairs of someone trying to break them up - or hide a dangerous secret."
tt13603190,The Integrity of Joseph Chambers,2022,Drama,5.6,Robert Machoian,"A family man, hoping to prove his survivalist capabilities and manliness to his family, decides to irresponsibly head off into the woods and go deer hunting by himself."
tt13603778,American Murderer,2022,"Biography,Crime,Drama",5.3,Matthew Gentile,"In the midst of a new scheme to publicly report surgeons' performance, a gifted surgeon's life is thrown into disarray as her colleagues begin to close ranks, and even her partner who is a nurse at the hospital turns her back on her."
tt13603966,Heart of Stone,2023,"Action,Crime,Thriller",5.7,Tom Harper,Charismatic con man Jason Derek Brown becomes wanted by the FBI after hatching his most elaborate scheme yet.
tt13605284,A Mistake,2024,"Drama,Thriller",5.7,Christine Jeffs,"Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé."
tt13606090,A Perfect Fit,2021,"Comedy,Drama,Romance",5.4,Hadrah Daeng Ratu,An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable and dangerous weapon.
tt13608086,Silent Night in Algona,2022,"Drama,Family,History",7.4,Anthony Hornus,Documentary explores how humanity expresses itself with technology and the intended and unintended consequences of our tech-dominated world.
tt13609638,Users,2021,Documentary,5.7,Natalia Almada,"A character study that explores the dynamics of a small Iowa town from September through December 1944, during WWII."
tt13610158,The Harbinger,2022,Horror,5.4,Andy Mitton,"In the face of extreme adversity, will Daniel and Garrett return to who they use to be? Or will they follow God's calling for them in their individual situations? We invite you to follow along as we take a journey in what it means to be a MODERN DAY DISCIPLE."
tt13610344,Harvest,2024,"Drama,History",5.9,Athina Rachel Tsangari,Monique ventures out of quarantine to visit an old friend who's plagued by nightmares. She finds herself drawn into a hellish dreamscape where she must face her greatest fears - or risk never having existed at all.
tt13611886,Modern Day Disciples,2021,"Action,Drama",8.2,Danny Todd,"A film about ""first"" perceptions of three characters in the desert. A dad in an experimental therapy program, his non-binary kid, and a recently incarcerated neighbor. Their relationships feel both dreamy and concerning-depending on who's watching."
tt13612142,Firstness,2021,Drama,5.3,Brielle Brilliant,"Two young medicos, Arjun and Deeksha, are in love but their happiness is shattered when someone kidnaps Deeksha and blackmails Arjun, telling him to kill three people. Arjun follows through on the first two, but things get complicated when he meets a village girl named Vyshali. Will they all get out of this alive?"
tt13612878,Plan B,2021,Crime,6.2,K.V. Rahamahi,"Paul Cross struggles balancing a double life. To most of society, he's an honest, caring family man doing his best to provide for his wife, Rebecca, and daughter, Elle. But in reality, he's a dangerous man running a trafficking ring underneath Illuminate, the club he manages. His two worlds collide when he meets Blair Meade, one of his victims who clings to hope in th... Read all"
tt13613022,Illuminate,2021,Thriller,7.3,Colin Tracy,"The story begins with the demise of a lawyer named Vishwanath and travels through multiple twists, suspense and turns without leaving a single clue for the police to find."
tt13613338,Balamitra,2021,Thriller,6.1,Shailesh Tiwari,"Over seven hallucinatory days, a village with no name, in an undefined time and place, disappears."
tt1361336,Tom and Jerry,2021,"Adventure,Animation,Comedy",5.3,Tim Story,The hateful conspiracy that just won't go away - that somehow a cabal of Jewish people control the world - sends filmmaker Maxim Pozdorovkin to detail 250 years of antisemitism.
tt13614196,The Mire,2023,"Drama,Thriller",7.9,Adam Nelson,"A chaotic battle ensues between Jerry Mouse, who has taken refuge in the Royal Gate Hotel, and Tom Cat, who is hired to drive him away before the day of a big wedding arrives."
tt13614418,Remember This,2022,Drama,9.1,"Derek Goldman, Jeff Hutchens","""All I can say is that I saw it, and it is the truth."" In a virtuoso solo performance, Academy Award nominee David Strathairn (Good Night, and Good Luck, Lincoln, Nomadland) portrays Jan Karski in this genre-defying true story of a reluctant World War II hero and Holocaust witness. After surviving the devastation of the Blitzkrieg, Karski swears allegiance to the Poli... Read all"
tt13615030,The Road to Galena,2022,Drama,5.6,Joe Hall,"On the eve of a mass suicide, Joseph Layton must convince two of his followers that he intends to carry out their plans."
tt13615726,The Conspiracy,2022,"Animation,Documentary",5.2,Maxim Pozdorovkin,"Facing financial challenges and constant risks of injury, an innovative ballet company strives to bring the iconic Canadian story of Anne of Green Gables to new diverse audiences."
tt13616242,This Is Ballet: Dancing Anne of Green Gables,2021,Documentary,8.5,"Jo Enaje, Lori Endes","The Chicago Haymarket tragedy, where a bomb thrown into the ranks of Police was followed by an eruption of panic and violence resulting in a trial and execution of presumably innocent workers' rights activists, is examined in this feature documentary film. Expert historians and professors present the history of the bomb, the anarchist movement of the 19th century, and... Read all"
tt13616314,"Haymarket: The Bomb, the Anarchists, the Labor Struggle.",2021,"Crime,Documentary,History",8.6,Adrian Prawica,"Cole Baird has everything - a beautiful wife, successful career, large home, country club membership and expensive toys. Behind the facade, however, is a man trapped by his surroundings and falling ever behind in the pursuit of his life's dream. Not strong enough to confront his father's expectations, he left his true love, his best friend and his vision of life in sm... Read all"
tt13616608,Last Call: The Shutdown of NYC Bars,2021,Documentary,6.6,Johnny Sweet,"On 1 January 2021, the UK's transition period with the EU ended and new rules and regulations were agreed at the last minute. This is a time for reflection on the social phenomenon that is Brexit - which has now become a British trademark world-over, alongside the Royal Family, fish and chips and Sherlock Holmes. Brexit Through The Non-Political Glass puts politicians... Read all"
tt13616702,Brexit Through the Non-Political Glass,2021,Documentary,5.9,Nina Kojima,"The hospitality industry is the artistic heartbeat of New York. Nowhere is that more prevalent than in Queens. Thousands of artists, musicians and actors flock to the city's most diverse borough to work in the service industry to supplement their dreams. In March of 2020 these dreamers put their lives on hold, self-isolating and sacrificing their income as Queens beca... Read all"
tt13616980,Panda Bear in Africa,2024,"Adventure,Animation,Comedy",5.5,"Richard Claus, Karsten Kiilerich","Four door-to-door salesmen unwittingly begin selling propaganda for a cult, whose popularity sweeps the city, leaving the salesmen as the only people who can undo the damage."
tt13617378,Salesmen,2022,Comedy,5.2,Luke Jarvis,"Shashi works as a HR in a company and has been looking for a transfer to Hyderabad and finally, she gets transferred. She reaches Hyderabad happily, thinking that she can live with her boyfriend happily. After reaching Hyderabad, she sees her boyfriend in a compromising situation with another girl and gets hurt. Her boyfriend talks in such a way that her ego gets hurt... Read all"
tt13618240,Mr & Miss,2021,Romance,5.3,Ashok Reddy Tatiparthi,Set around backdrop of marriage preparations during the lock down period.
tt13618714,Luckdown,2022,Romance,6.2,Santosh Ramdas Manjrekar,"Documentary follows trees that are transported, at great expense and inconvenience, from the coast of the Republic of Georgia to the private garden of that country's former prime minister."
tt13621424,Taming the Garden,2021,Documentary,6.9,Salomé Jashi,"A panda travels from China to Africa, facing hippos, hyenas, gorillas. He rescues his kidnapped dragon friend, makes new friends, and protects their jungle home."
tt13622074,"All Light, Everywhere",2021,Documentary,6.8,Theo Anthony,"A far-ranging look at the biases in how we see things, focusing on the use of police body cameras."
tt13622084,Ailey,2021,"Biography,Documentary,History",6.7,Jamila Wignot,A journey across the United States to explore the story of the Civil War of Americans from President Obama's final year in office through the present.
tt13622108,"Civil War (or, Who Do We Think We Are)",2021,"Documentary,Drama",7.8,Rachel Boynton,"An immersive portrait of dance pioneer Alvin Ailey, told through his own words and a new dance inspired by his life."
tt13622118,Cryptozoo,2021,"Action,Animation,Crime",6.4,Dash Shaw,"Fathom is a visual and aural wonder of a documentary that follows researchers working to finally decode the communication of humpback whales. With Dr. Michelle Fournet, Dr. Ellen Garland."
tt13622130,Fathom,2021,Documentary,5.6,Drew Xanthopoulos,"Cryptozookeepers try to capture a Baku, a dream-eating hybrid creature of legend, and start wondering if they should display these beasts or keep them hidden and unknown."
tt13622146,Found,2021,"Documentary,Drama",7.5,Amanda Lipitz,"Driven details the life and career of legendary bodybuilder Tony Pearson, documenting the abuse he suffered as a child and overcame, his eventual journey to Los Angeles, and his incredible career in bodybuilding."
tt13622168,Homeroom,2021,Documentary,5.7,Peter Nicks,The story of three American teenage girls-each adopted from China-who discover they are blood-related cousins on 23andMe. Their online meeting inspires the young women to confront the burning questions they have about their lost history.
tt13622204,Wildcat,2022,Documentary,7.7,"Trevor Frost, Melissa Lesh","Oakland as a tantalizing case study. In a city that struggles with rising crime and health care woes, its public school systems aren't exactly equipped to prepare youth for the travails of young adulthood."
tt13622250,Rebel Hearts,2021,Documentary,6.9,Pedro Kos,"A look at Los Angeles's Sisters of the Immaculate Heart, nuns who challenged the patriarchal conventions of the Catholic Church 50 years ago and are still taking a stand today."
tt13623564,Driven: The Tony Pearson Story,2023,Documentary,9.5,Andrew Menjivar,"Back from war in Afghanistan, a young British soldier struggling with depression and PTSD finds a second chance in the Amazon rainforest when he meets an American scientist, and together they foster an orphaned baby ocelot."
tt13623748,Dangerous Rumors,2023,"Crime,Thriller",8.6,Craig Lobo,"Watching his father lose the 1994 Club Snooker Championship, 13-year-old Midi takes on the impossible journey to bring his father's name on the Winner's Board."
tt13623916,Toolsidas Junior,2022,"Drama,Family,Sport",7.4,Mridul Toolsidas,"When their significant others each break up with them, Alexa accidentally sends Jason a 'broken heart' text, thinking she's texting her friend."
tt13624624,The Wire,2021,Documentary,7.2,Tiha Gudac,A new fence tearing a community apart
